A,Y,C
1.475183646,-3.127055135,0
0.329944711,-1.989923201,0
0.581145612,0.342833688,0
-2.156800806,-0.435786598,0
0.472084855,-0.010945922,0
-1.117929631,-1.139005582,0
-1.006944798,0.091727628,0
1.488027061,-0.638079687,0
-0.605680495,0.342070181,0
-0.345548501,0.414708366,0
0.068104676,-1.252795731,0
-0.405521482,0.620176342,0
1.936433547,-2.098008575,0
0.112409735,-0.133598826,0
-0.033315038,-1.655888452,0
-0.180516657,0.110171213,0
-1.222381459,0.597694608,0
1.111183734,-2.445478537,0
-0.494343302,0.35881722,0
-0.062285329,0.046440467,0
-1.261025995,-0.109439069,0
-0.782243811,-0.944498999,0
0.227460204,-1.234362851,0
0.385735706,-0.514808292,0
-0.769882778,-1.45390926,0
-2.068988585,1.230230885,0
-2.541115977,-0.182563855,0
-0.455394938,0.007748028,0
-0.349738667,-0.399843847,0
-1.843372458,0.495804214,0
-0.026343374,-0.335039503,0
-0.561722058,-0.015427304,0
-2.490453506,-0.24263103,0
-0.089221081,0.068287795,0
-0.560478436,-0.574663387,0
-0.286671786,-0.604940651,0
0.749013435,-0.651651915,0
-0.354159119,0.167759811,0
-2.089072827,0.892172147,0
0.11205934,0.364852436,0
0.138966494,-1.207804446,0
-0.560714642,0.365125276,0
-0.987692256,-0.7045482,0
-0.316178176,-0.617501409,0
-0.719141823,-0.606160488,0
0.522095678,-0.611996589,0
-0.22905673,-0.487345782,0
-0.440663098,-0.838588623,0
-0.910965861,-0.868867964,0
0.360132224,-0.989840287,0
-0.979410392,-1.6604576,0
-0.913636628,0.167534013,0
-0.291810123,-3.119058406,0
0.168671066,-0.332658298,0
-0.964923392,1.099337236,0
0.808544355,-2.209969984,0
-0.812308052,-0.008196999,0
0.372964703,-1.667001162,0
-0.019869443,-0.841050345,0
0.449873847,-0.498858981,0
0.446240903,-1.762379608,0
-0.888836688,0.013326154,0
-1.860046628,0.841480578,0
-0.744861448,-1.188441405,0
-0.162557112,-0.111896961,0
-0.933477574,0.386876833,0
0.263692358,-0.142986864,0
0.139667477,-1.996701785,0
-0.633583385,-0.744364401,0
-0.36614482,0.349177917,0
-1.714576262,-2.250884054,0
-0.281564084,-1.275015758,0
-1.415423713,-0.854961962,0
-0.822453426,0.264440726,0
0.010452519,-0.706498116,0
-0.612975528,-0.578958293,0
0.243604393,-0.923800454,0
-0.586964348,-0.798977445,0
-0.139055217,-1.268847858,0
-1.504079801,-0.083379306,0
-0.131187665,0.117817236,0
-0.29699792,0.649120338,0
-1.303331884,-1.048781392,0
-0.19695297,-0.280774893,0
-0.466552876,-0.61903458,0
-0.228935522,0.836698405,0
0.33160887,0.34032014,0
-1.381198325,0.408811274,0
-0.774680694,-0.262091739,0
-1.337755987,-0.354097989,0
-2.078453228,0.475669836,0
0.133334571,-0.173718305,0
-1.820537867,0.427441383,0
-0.897752375,0.072760606,0
-0.634232536,-1.49103091,0
-1.476427671,1.639711005,0
-0.043586626,0.412025061,0
-0.431257402,-1.189187158,0
-0.931612334,-1.730726341,0
-0.481902922,-1.733016982,0
0.236414218,-0.897951651,0
-0.843036979,0.009039541,0
-0.502222693,0.490309681,0
-0.91204259,0.640412403,0
0.051956368,-1.450289522,0
0.423282739,-1.596069709,0
0.197002239,-0.077722368,0
-0.668857348,0.498761079,0
0.910441077,-0.810170142,0
-0.369018814,-0.403724394,0
-0.39020804,-0.471655262,0
0.000944606,-0.901536406,0
0.059126229,0.293340204,0
-0.865716691,-0.196935501,0
0.853586983,-0.334343103,0
-1.574649108,-0.028462135,0
0.019733526,0.402499046,0
-1.6556995,-0.374621333,0
-1.326563236,0.374836677,0
-1.298728195,0.560147367,0
-0.022314411,-1.980223524,0
0.445010056,0.188855352,0
-0.417077701,0.774145727,0
0.860737584,-0.172996473,0
-1.076503754,-0.02094983,0
-0.712356813,-0.452507216,0
1.27640377,-1.417794846,0
-0.406074504,-1.03626174,0
-0.524295072,0.804849973,0
0.88467487,-1.649786226,0
-1.684389729,1.128805173,0
-1.094902935,0.383511735,0
-1.156695508,0.485077699,0
-0.394133738,0.090245888,0
-1.413669344,0.462383208,0
0.159636372,-0.516344827,0
-0.060309582,-1.444761236,0
0.861075302,-1.114546125,0
0.666615347,-0.533551853,0
-0.92335971,-2.023320869,0
0.528871164,-0.980807778,0
-1.730025389,-0.651561102,0
-1.338494264,-1.485146987,0
-0.150918838,-0.777786463,0
-1.190644333,-0.492782674,0
-0.375657848,-1.991430005,0
-1.114733752,-0.651057805,0
0.140589059,-0.723096917,0
-0.791718324,0.840803655,0
-0.011426198,0.674432121,0
-1.167304994,0.552012992,0
-1.258886126,-0.506612408,0
-0.230425908,-0.108488045,0
-1.281815509,-1.043200748,0
-0.355719986,-1.171505839,0
-1.847598056,1.131484942,0
-1.877691145,-0.805499887,0
-0.80463087,0.444434396,0
0.191289967,-1.208099495,0
-0.826123339,0.496918821,0
-0.57362061,0.207203462,0
-1.793972526,-0.069513662,0
-0.471499755,-0.991279912,0
1.187076047,-0.749926429,0
-0.116142622,-0.835042653,0
-1.324706526,-0.881949289,0
-1.160527652,-1.929521377,0
0.470615371,-0.871812546,0
0.243589059,0.52723468,0
0.198256119,-2.021927694,0
-0.569127666,1.311769751,0
-0.372442815,-2.216783864,0
0.151304101,-2.079968313,0
0.123654933,-0.404109895,0
-0.72861443,1.197183274,0
-1.369121241,-2.096867808,0
-0.41433838,1.580838637,0
-2.046456454,-0.162941262,0
0.240290692,-1.632541999,0
-0.90398679,-0.504773545,0
-0.152080302,-0.686386679,0
-2.76066017,0.258404612,0
-0.498965921,-0.027022716,0
-0.856541547,-0.50194289,0
0.039569702,-0.056810061,0
-0.706356692,-0.574209058,0
-0.016842949,0.004190908,0
-0.591671229,-0.815243666,0
-0.871431523,-0.294636726,0
-0.276412543,-1.829214958,0
-1.412813365,0.21569324,0
0.661095404,-0.541479889,0
-0.472009785,-1.564302696,0
-0.968428567,0.144225089,0
0.421421882,-0.909164024,0
-0.778890927,0.827840729,0
-0.253455801,-2.482251645,0
-1.62219487,0.059579254,0
0.230292769,-0.97796072,0
-0.818207436,0.115302613,0
-0.323591279,-1.031698108,0
-0.932467789,-0.512748277,0
-0.262835319,-0.787605626,0
-1.156620577,-0.001793102,0
-1.503973841,-2.151668812,0
0.815791274,-1.073750289,0
-1.460056948,-1.686218584,0
0.117355981,-1.014768346,0
-0.680038636,-0.5537516,0
0.711408641,-1.238153732,0
-0.016177002,-0.721917735,0
-0.700224107,-0.494778126,0
-0.324770151,-0.462314445,0
-1.009081416,-1.056574926,0
-0.636929556,1.212216195,0
-0.596979159,-0.751472963,0
-0.363744867,0.079864226,0
-1.179481058,-0.27679385,0
-0.491597878,1.010399143,0
0.984109593,-0.92960323,0
-0.175669118,-0.72703946,0
0.218304611,-0.049650274,0
-1.694820409,0.277971084,0
-1.341491946,0.929543878,0
0.40106469,-0.695626036,0
-0.257745306,0.294242425,0
-1.214501685,1.056077762,0
0.412811296,0.089107356,0
-2.149638836,-0.125461141,0
-0.723540841,-0.756889302,0
-2.259647191,0.558927865,0
0.136097157,0.372722865,0
-0.388103324,-0.570489209,0
1.024293816,-1.517102596,0
0.058475934,-0.691763368,0
-0.224269532,-0.255265624,0
-1.016723847,-1.230033237,0
0.6220077,-1.35852006,0
-1.429932124,0.463384161,0
0.602632363,-1.050369815,0
-1.359298503,-1.246668771,0
-0.690650557,-0.828451711,0
-1.347779502,0.720998738,0
-0.395029098,-1.198567371,0
-0.375388085,-0.886342376,0
-2.346822763,-0.15676805,0
-0.92047975,-0.256248939,0
0.525430755,-0.822314039,0
-1.334531655,-0.015497454,0
-0.816783406,-0.911326239,0
-0.253159043,-1.101207746,0
-0.693247919,-0.459575164,0
-0.866892698,-0.617882871,0
-2.366376294,0.572799916,0
0.083287278,-0.584649108,0
-0.004217223,-1.3442461,0
1.016277372,-1.574464882,0
0.299030485,-0.391530867,0
-1.550359828,0.119026927,0
0.285561842,-1.404474853,0
0.475053032,-1.047964417,0
-3.80691549,-0.207828797,0
-1.082206905,0.111486782,0
-1.260802272,-1.244603804,0
-0.761054851,0.848042321,0
0.109448787,-1.143524151,0
0.003077612,0.077173992,0
0.959313587,-0.583031452,0
0.699608395,-1.423215889,0
0.086837046,-0.221380466,0
-2.563866966,1.034710361,0
0.090201416,-1.345490852,0
0.04069552,-1.022171349,0
-0.754444292,-1.042826936,0
-0.060510907,-0.474177698,0
0.022303838,-0.252326593,0
-0.305568259,-0.165040961,0
-0.958999974,0.397242543,0
0.798428017,-0.794577007,0
0.117412651,-1.751925614,0
1.294472694,-1.479206175,0
-0.517716064,-0.920868225,0
-0.831620472,0.252735556,0
-0.412260895,-1.296658377,0
0.270329054,-1.419800205,0
1.063613887,0.18526962,0
-1.927193487,0.90011733,0
-0.392626367,0.277012998,0
-1.011627707,-0.531140078,0
-0.512208343,-0.598959997,0
1.164979372,-0.319512588,0
-0.494240508,0.498619251,0
-0.09554589,0.325819259,0
1.055138878,-0.72121685,0
-1.001357174,-1.109043974,0
-1.222526526,-0.729036157,0
0.350202234,-0.120918952,0
-0.608111881,0.014493568,0
-2.459795783,0.513753999,0
0.378597451,-0.349960971,0
-1.182944587,-1.160823375,0
-0.382593896,-1.40164474,0
-0.166204186,-0.661403736,0
-0.30192425,0.694989972,0
-0.804185716,-0.818114517,0
-1.125858917,-0.731284855,0
-1.818646571,-0.437972353,0
-2.648404311,-0.624951985,0
-0.995515717,-0.668609679,0
-1.543883322,-0.965633844,0
-0.66337548,-0.977153347,0
-0.898449531,-0.084338375,0
-0.889545821,0.59378198,0
-1.026392125,-1.775267531,0
-0.798958123,-1.366472429,0
-1.093328668,0.852953566,0
-0.209504141,-1.330472351,0
-0.250174774,-1.350910815,0
-0.441948364,-0.201634774,0
-0.772856353,-0.185937712,0
-0.701465393,0.267522988,0
-0.428525049,-0.919961133,0
-1.576171773,-0.206828085,0
-0.248066751,0.242993586,0
-0.467672803,0.963810919,0
0.476650079,-0.045062699,0
-0.7863962,0.452158344,0
0.70948218,-1.495733346,0
-0.511395502,-0.529305092,0
-0.527058055,0.479656432,0
-1.44816147,-0.616931527,0
-0.202903899,-2.503876792,0
0.023899787,-0.079340376,0
-1.141510929,0.309526723,0
-1.420845043,0.626818491,0
-1.428546453,0.051372168,0
-0.384139848,0.359255905,0
0.854585594,-0.7043771,0
-0.320926754,-1.047770362,0
-1.107618839,1.01488808,0
-1.01212719,-1.045542808,0
-0.494410372,-0.642041867,0
-0.649079273,-0.175079628,0
-0.601017585,0.762127361,0
1.352017331,-2.095827995,0
0.333545465,-0.661650512,0
-0.128181803,0.603283147,0
-1.128216443,0.532707699,0
-0.261888999,-0.06691833,0
-0.74512101,0.402772051,0
-0.309906047,-1.08797945,0
-0.966044095,-1.036140129,0
0.432673336,-0.260170308,0
-0.469930514,-1.332836545,0
-2.540065837,-0.76791823,0
-0.05566334,0.207341682,0
-0.618453771,-0.373593275,0
0.165181972,-0.213329219,0
-1.113817397,-0.529386885,0
-1.537140094,-0.961200789,0
-0.013147362,-0.141750476,0
-0.940971889,0.046885254,0
0.122330029,0.093857608,0
-1.574934472,0.803829648,0
-0.005872361,0.085222438,0
-1.302630502,0.889443955,0
-0.285473036,-1.198932293,0
-1.704453744,0.120809903,0
0.290683436,-0.63165678,0
-0.447017956,-1.167248037,0
-0.815722943,-0.545853293,0
-1.200038391,-0.204614575,0
1.749696455,-0.943716265,0
-2.040912654,1.141056934,0
0.786771506,-0.485957254,0
-1.362190351,0.538424897,0
0.33694452,-0.770600444,0
-0.530995682,0.097885928,0
-0.230174723,0.355003622,0
-3.153584016,-0.049894171,0
-1.794120899,-0.750651939,0
-1.399806274,-2.089658547,0
-0.98554842,-0.594972584,0
0.686086551,-1.51051766,0
0.309734904,-0.81675545,0
-0.647946505,-0.963668849,0
0.294949601,-0.277392392,0
1.338003602,-0.965956517,0
0.215852731,0.716552165,0
0.808776048,-0.147451939,0
-0.936109813,-0.879226737,0
-1.70320101,-1.230456452,0
-0.471486657,-0.08267471,0
-2.582361151,0.304175135,0
-0.360506427,0.193368711,0
-0.872305486,-0.607419513,0
-0.329563701,-1.271421692,0
-0.305912695,-1.780601005,0
-1.037568059,-0.464679266,0
-0.637429939,-0.178676037,0
-0.197604936,0.007697053,0
-0.000880711,-1.287308829,0
0.985494161,-1.39754777,0
-1.145309421,0.771697936,0
-0.494973,-0.53253639,0
-0.363634545,0.155024157,0
-2.357287485,1.053868729,0
-0.603295781,-0.616189175,0
-1.393091611,0.675532138,0
-1.624097982,-0.886846352,0
-1.221794186,-0.56869554,0
-0.629723908,-0.981036997,0
-1.363091476,-1.742062128,0
0.068064048,-1.217928066,0
1.418899697,-1.21706027,0
-2.149156276,0.765850073,0
0.178141861,-1.249426878,0
-0.184854423,0.442888753,0
-0.297939063,0.094886154,0
-0.247175983,-0.313741616,0
-0.284943792,-0.34366614,0
-0.939385099,-0.225891197,0
0.739671021,-0.105911012,0
-1.293022381,-0.038558566,0
-1.416095774,0.664025881,0
-1.014565815,-0.558345291,0
0.515099072,-0.136470451,0
0.729852156,-1.360089563,0
-0.717456544,-0.593305924,0
-0.720880888,-1.462213172,0
-0.01807285,-1.195938837,0
-1.966647614,0.525476409,0
0.547768743,-0.773740824,0
-2.261840004,-0.607143972,0
0.277618534,-1.01342243,0
-0.606159348,0.602076546,0
-0.307788336,-0.503476595,0
0.826977125,-1.232116147,0
0.089923155,-0.311208089,0
-0.702539885,0.882903891,0
-0.194089508,-1.199148256,0
-0.736499185,-0.117478848,0
-0.000172979,0.461861517,0
-1.204823599,-0.456569786,0
-1.231788928,0.372353103,0
-0.900480881,-1.732202313,0
0.013743245,-0.560341681,0
0.307490706,-1.571541633,0
-0.690739657,-1.895530368,0
-0.038886949,-1.432045091,0
-1.035461933,-1.723974026,0
-0.372181098,-0.872145931,0
0.675188921,-0.727582692,0
-0.561638992,0.051184828,0
0.022501747,-0.501057402,0
-0.98943758,-1.262339607,0
-0.477585072,-1.966936984,0
0.097409435,0.255232403,0
-0.264947395,-0.350500323,0
0.299409003,0.632795737,0
-1.052464466,-0.612644276,0
-1.078563547,0.301802673,0
0.551323033,-0.904845142,0
-1.426411418,0.440889074,0
0.027026068,-0.73547446,0
-0.806036589,0.791921888,0
0.873069204,-0.613594802,0
-0.246101258,-0.60137004,0
-0.136362336,-1.833480679,0
-0.999569299,1.130651191,0
0.351965171,-1.35305046,0
-1.468445417,0.191379236,0
-2.169269362,0.377382132,0
-1.016996161,-0.498175293,0
1.720503562,-1.963268858,0
-0.29405271,-1.115282944,0
-0.043021198,-0.75811938,0
-1.644222926,0.291503338,0
-1.659318427,0.116642531,0
-0.511050256,-0.925336433,0
-0.724249044,-1.474439014,0
-0.946146809,-1.902966864,0
-1.001422223,-0.982825357,0
0.004574261,-0.803244688,0
-1.171868328,-0.756088682,0
0.349206741,-0.612387438,0
0.199082105,-2.744319591,0
-1.354173354,-0.279625598,0
-0.493351958,-0.794315015,0
0.414906768,-1.874401752,0
-0.466167159,-0.103108219,0
-0.436475384,-1.083051131,0
-0.44764146,-0.092464994,0
0.208785771,-0.883271492,0
0.61947991,-0.499115787,0
-0.495459498,-0.025202934,0
-0.984338211,-2.046630222,0
-0.3403437,0.177565754,0
-0.612938758,0.372828388,0
-0.160353642,-0.317438601,0
-0.923703815,-0.328241637,0
0.098208933,0.993675701,0
0.2538908,-0.340082594,0
-0.439908636,-0.136066429,0
0.414741407,-0.833282561,0
0.110614993,-2.172184128,0
-0.911325255,-0.199242237,0
0.92612148,-2.172362136,0
-1.239064682,0.465224206,0
-1.571694277,0.085072524,0
-1.380146524,0.107493436,0
-1.709676834,-1.017887935,0
0.344276233,-0.489054962,0
-0.829281799,-0.369322979,0
-1.977629527,-0.464421887,0
0.199691847,-0.580490354,0
-0.467864926,1.155595313,0
-0.431161693,0.524565752,0
-0.973584708,0.157417018,0
-0.153904106,-0.599243776,0
-0.088593421,0.434215948,0
-0.284168707,-0.048671553,0
0.542571477,-0.403639038,0
-0.125659107,-0.017152938,0
-0.058855913,-0.52977166,0
0.094215765,-1.156109056,0
-1.390724318,-0.088822655,0
-1.174054445,-0.418710924,0
-0.3189042,-0.170659015,0
-0.388927244,-0.461098578,0
1.05118842,-2.019645112,0
-1.120420369,-0.763104506,0
-0.515332702,0.339000972,0
0.239792967,-2.764732531,0
-1.591337778,-0.25129842,0
-0.612871291,-0.53832492,0
-0.952219806,1.007686115,0
-0.76831911,-0.406690504,0
0.402880884,-0.412303986,0
-0.26991673,-1.145014924,0
-2.05906473,0.175349457,0
-0.165979019,-0.681251673,0
-0.892903197,-0.083904945,0
-0.967203601,-0.755937084,0
0.276087597,-0.141967778,0
-1.015204293,-0.951263709,0
-0.033924934,-1.113608642,0
-1.75317234,-0.153314336,0
-1.947004583,-0.688797985,0
-1.306718003,0.66414257,0
0.323635064,-0.74853307,0
-0.274641757,-0.317558352,0
-0.684586951,0.82246126,0
1.107344281,-0.732290112,0
-2.897759137,0.661907472,0
-0.43137962,0.334189608,0
-0.028289797,0.031739525,0
-2.067747597,-0.256740321,0
-0.510004228,0.417134468,0
-2.021545899,0.927446642,0
0.274033368,-0.532958822,0
0.041873639,-0.102261865,0
-1.12135774,0.089129959,0
-1.373094829,-0.466059535,0
0.653071011,-0.797837275,0
0.438618039,-1.81404535,0
-0.527126046,-0.841498933,0
-0.134504865,-1.116548447,0
-1.35651931,-0.075750755,0
0.313350147,-1.320398518,0
-0.495718222,-2.330550144,0
-0.45273542,-0.438273193,0
-0.293487069,0.436524245,0
-0.779527519,-1.079223491,0
0.124495361,-1.841451295,0
0.230641051,-2.638162341,0
-0.888158923,1.523124023,0
-0.56586167,-0.334216273,0
-1.666411575,0.784378309,0
0.287988515,0.271178461,0
-0.406112163,-1.707041623,0
0.003469454,-0.353703125,0
0.357383106,-0.959111302,0
-0.944895419,0.82477273,0
-2.197334559,0.375492441,0
-0.831030511,-0.6687376,0
0.100863744,-2.37346475,0
-0.856422329,-0.061951226,0
-0.441795338,0.37455867,0
-0.272250643,-0.767344579,0
-0.944590013,0.489967888,0
-0.163806403,-0.355106992,0
0.985074797,-1.558275607,0
-0.485046311,0.191479078,0
0.362465891,-1.706960267,0
-1.480801998,0.692716485,0
-0.468694154,-0.318587597,0
-0.504686495,0.446097442,0
-1.14718029,0.798688638,0
0.665967447,-0.042791296,0
-1.12543381,1.254091547,0
-0.765184095,-1.60712389,0
-0.308833819,-0.098552087,0
-0.161583049,-0.784040897,0
-0.785781599,-1.066379335,0
-0.753603762,-0.121092704,0
-0.478532525,-0.858528264,0
-1.799208018,-0.660558134,0
-1.415226079,-0.920257132,0
-0.516572145,-0.088731546,0
-0.491780534,-0.446068103,0
-0.566160268,-0.069126249,0
0.16040556,-2.38967953,0
0.062236647,-1.595639415,0
-0.446076349,-0.640307573,0
0.780703854,-1.370440059,0
-0.572747361,-0.421780558,0
-0.962157779,-1.019827525,0
-1.094965734,0.007743103,0
-0.206772022,-0.303863057,0
-0.60651057,0.188989821,0
1.073736429,0.801762895,1
0.067571094,-0.634095751,1
0.831756231,0.111546253,1
-0.266442581,-0.371545914,1
-0.166041951,0.950158023,1
0.629853326,-0.225709308,1
-0.403688484,-0.013031458,1
0.568155723,0.276289754,1
1.947707701,-0.030850429,1
0.404829779,0.170872403,1
0.347969436,0.222049914,1
1.85696629,-1.172960579,1
0.935819348,0.046589348,1
1.126243059,-0.143930807,1
0.277772412,0.378947309,1
1.444091491,-1.80735888,1
2.172810549,0.331572655,1
0.458168619,0.689424133,1
0.218411797,-0.704954312,1
1.331557844,-1.358822786,1
1.159561065,2.832911814,1
0.604110777,0.951984466,1
1.23062558,-0.614295354,1
0.104189918,1.088394602,1
-0.049397218,0.89093858,1
2.971468045,1.473591981,1
0.329568538,0.932825696,1
1.063577489,-1.358472851,1
1.388706525,-0.104752802,1
0.970518858,-0.684788839,1
-0.918717104,-0.043320351,1
-0.222263881,1.614986885,1
0.387261228,-0.622706466,1
-1.543434294,1.517580797,1
0.073148523,1.278440476,1
1.696275432,0.149577698,1
-0.581596928,2.010022558,1
-0.336259963,1.443962365,1
1.566539306,-0.21164738,1
-0.574348012,0.891136844,1
1.70763654,1.469297135,1
0.208057563,1.392587289,1
0.824316965,-0.500591444,1
1.613162117,0.397893004,1
0.421872675,1.048713384,1
-0.335947614,0.726140257,1
0.787438071,-1.262191735,1
-0.357966298,1.340383234,1
-0.055150211,1.86008399,1
0.110575134,0.708211271,1
-0.974138841,1.702294207,1
-1.008164931,0.174703301,1
0.982971004,0.72693697,1
0.86051538,1.350393679,1
0.208369403,1.831361757,1
1.284833086,-0.617381703,1
1.767594426,-1.019729115,1
0.757948612,0.245141334,1
0.528526872,0.213099826,1
1.73759966,0.100691114,1
0.727723809,1.794666264,1
-0.364013668,1.525325454,1
0.376656505,0.265118719,1
0.895502237,0.804089705,1
1.218502707,-0.008531211,1
-0.773043878,2.972990869,1
-0.169805116,0.184442716,1
1.016417012,2.58915534,1
0.003504617,0.762634955,1
0.388886726,0.361237298,1
-0.734036273,0.622054096,1
1.195360537,3.086944695,1
0.917786805,0.050569079,1
-0.226604808,0.255792564,1
0.343446915,1.051814296,1
0.012217177,1.598602646,1
-0.044122893,1.41096512,1
-0.161026301,0.91067165,1
0.32272361,0.770749048,1
-0.143124203,1.641184817,1
0.14587384,1.093260079,1
-0.013200727,2.097618081,1
0.794130279,0.805845193,1
1.293650245,-0.554277066,1
0.490513108,0.719762553,1
-0.136402114,0.848600607,1
1.246969206,-0.905388505,1
0.671770952,-1.274997322,1
0.779015311,1.031859625,1
-0.625597364,0.474104059,1
0.500559975,0.939263614,1
0.126564425,0.868279942,1
-0.170125701,1.014572911,1
1.309814138,1.802584248,1
1.576510618,0.865692363,1
0.78680335,0.99589288,1
1.677685111,0.911853008,1
1.681179248,-0.122671879,1
-0.178183094,2.108413079,1
-0.466691913,-0.133917531,1
0.135874488,-0.542804062,1
0.442001286,0.317773418,1
0.820210908,0.154775361,1
1.517532005,-0.447177733,1
0.599050468,-0.091053779,1
-0.305889453,1.382474087,1
1.052424301,-0.159377055,1
-0.327518496,0.55327565,1
-0.256275975,-0.426957833,1
0.96998386,1.834050922,1
1.052764017,2.980927076,1
-0.250293759,2.340530648,1
1.890719637,-0.574033165,1
2.928799903,0.422572258,1
1.511377715,-0.818080076,1
0.879553889,1.112255829,1
1.601666719,0.991826651,1
1.843128703,-0.654290582,1
0.647798863,-0.341335462,1
0.677953246,0.667240984,1
1.867508837,-0.051939898,1
1.100058268,1.21046885,1
-0.490139996,2.496161761,1
0.639274928,0.441860302,1
-0.236642219,0.720301362,1
0.578199117,-0.117028805,1
1.645238856,-1.000670438,1
0.762035531,0.672375132,1
0.361675666,0.207404416,1
-0.393046502,2.257619326,1
1.253374133,-0.045942433,1
0.117517396,0.995688328,1
0.328936655,0.229823167,1
-0.023239462,0.706522825,1
-1.145510275,1.263746516,1
-0.033672881,0.782694085,1
-0.378934786,0.086962204,1
-1.461029089,1.814649362,1
-0.674229354,0.547257671,1
0.114350027,2.082050033,1
1.357489617,0.823887618,1
0.155742373,1.039039077,1
-0.669558991,0.230415263,1
-0.471286614,1.258014104,1
0.707259251,0.926513647,1
-0.253514612,0.287720086,1
1.050248082,0.32929707,1
-0.375645192,0.092968706,1
0.291432963,1.186509863,1
0.390916053,-0.30873875,1
1.120897564,2.060104685,1
-0.122605101,0.55916998,1
-0.086449977,0.662906987,1
1.249135154,-0.562443977,1
0.66922002,0.883780118,1
1.147058956,0.373637196,1
0.231811593,0.275763829,1
-0.298251413,1.761714303,1
0.923148595,0.206492181,1
1.790298979,-0.600101183,1
0.699142667,2.050592732,1
1.809420376,1.447895072,1
0.577522395,-0.013869624,1
0.802779666,-1.488571241,1
-0.898679182,0.198518859,1
-0.25060256,0.489997121,1
0.606729401,-0.552327151,1
0.488789136,0.152579604,1
0.184874955,1.96459731,1
-0.017864391,0.056938782,1
-0.170810813,-0.947406862,1
0.66838366,-0.196929563,1
2.407366125,0.255808652,1
0.177668885,0.769668044,1
2.81222705,-0.540577016,1
1.624173188,1.62986661,1
0.239287328,2.216944101,1
-0.21822631,0.651321903,1
0.249743202,0.880191611,1
0.598207103,-0.664966875,1
-0.06608023,0.979224731,1
1.367390741,0.767563402,1
0.658655524,0.16362073,1
0.630970458,0.808480771,1
0.037694505,-0.916675506,1
-1.327316199,1.395967272,1
0.4448118,0.664414509,1
1.613614041,0.634753072,1
-0.579628818,0.540046265,1
-0.000461741,0.943080444,1
0.167956481,-0.361489667,1
-0.440311877,0.503436031,1
1.491357705,-0.568825807,1
1.675454735,-0.573830501,1
-0.220111634,0.603885291,1
-0.584956648,0.558918119,1
0.152077556,0.875062314,1
-0.593962538,0.75332596,1
0.950627293,-0.522350904,1
0.344308771,0.553707268,1
-0.415343323,1.656635471,1
0.962891897,2.042791128,1
1.50575836,1.558449983,1
0.773048064,0.811278236,1
0.607099377,-0.051916844,1
-0.254042565,0.949369528,1
0.694954879,-0.020726494,1
-0.07925616,1.410705891,1
0.630493459,-1.708792514,1
0.844673414,-0.412974986,1
0.113106195,-0.400279573,1
-0.250769632,1.686895031,1
0.335048078,1.117197389,1
0.054988206,-0.350901702,1
1.670742447,-0.316338547,1
0.776596593,-0.374401684,1
-0.197771134,0.339085749,1
-0.14369036,0.851028874,1
1.014472384,1.248210778,1
0.582169668,-0.333449692,1
-0.145572442,1.6586187,1
0.851821874,-0.387900292,1
-0.210007778,1.343804733,1
0.24693809,1.002691825,1
0.783224815,1.703286669,1
1.598398488,0.858414054,1
0.060795988,1.257807848,1
0.933824806,-0.48841871,1
0.747769783,1.297443487,1
0.777258443,0.189505717,1
0.621878169,-0.58166498,1
0.345931607,0.491295835,1
-1.415502908,1.55041677,1
0.647933044,1.460814258,1
-0.444908273,-0.132119873,1
0.069793244,3.091001883,1
0.398818232,-0.272135071,1
1.483919543,1.643286055,1
1.316246578,1.349322663,1
-0.139471304,0.585159373,1
1.255234083,-0.425806361,1
-0.270616286,-0.213239334,1
-0.627120577,2.714695594,1
0.158363868,1.187232316,1
1.405630498,-0.901846046,1
-0.129432956,1.268618833,1
1.867116446,-0.018514497,1
0.987313357,0.319449464,1
0.138795057,0.676538413,1
2.1733674,-0.335783359,1
1.501514136,-1.10079175,1
1.435619682,-0.094310574,1
1.265868276,-0.542119058,1
0.749744932,0.023446231,1
1.40538896,0.077923275,1
0.571951267,-0.15128846,1
0.449063246,0.665985596,1
0.457686404,1.364779033,1
0.572317725,0.171053128,1
-0.76099426,1.352129209,1
0.176748559,1.426743399,1
0.484525252,0.949338747,1
0.539685765,0.315081394,1
1.358284446,-0.195114668,1
-0.149316594,0.432560536,1
-0.257536231,0.367108211,1
1.919965657,0.037839016,1
-0.926755738,2.409647361,1
1.995203079,-0.765373134,1
0.826807721,0.286982361,1
1.24788397,0.76847349,1
-0.657640179,0.983900311,1
1.595774137,0.248679176,1
0.74073884,-0.161273686,1
1.066312004,-0.874724986,1
0.732882326,0.713616534,1
-1.125948816,1.684592854,1
1.191907709,1.224817232,1
0.32182248,-0.513793802,1
1.613548716,-1.638225652,1
0.198867158,-0.004844753,1
0.608508445,3.200202995,1
0.45574925,0.363430547,1
-0.913340126,2.202141329,1
0.64774775,1.382640601,1
1.103343076,0.606595956,1
0.086880714,0.403418111,1
1.107262855,-0.114778254,1
-0.351174534,1.65267239,1
0.478994782,0.604233593,1
1.681536803,0.370805969,1
0.449037114,1.123116032,1
0.729015972,0.048332524,1
0.984882789,-1.052458234,1
0.35011302,0.081399954,1
1.686599648,0.950466499,1
-0.668000984,-0.111360421,1
0.170614736,0.940128681,1
1.381559308,0.221436377,1
0.950524761,-0.261726618,1
-0.066872613,0.861655355,1
-0.537479536,0.736754763,1
