"","A","Y","C","W","L","U"
"15310",-0.334193096806841,2.57570573009876,0,0,1,1
"15311",3.60286972130981,3.41108968459807,1,1,1,1
"15312",1.6647119304385,3.53408695472344,1,1,1,1
"15313",3.65469115833401,-1.40439082210383,1,1,0,0
"15314",4.75170574367537,4.07114385789408,1,1,1,1
"15315",0.905545760763985,1.08246577230637,0,0,1,1
"15316",3.65181384630871,-1.50784055381141,1,1,1,0
"15317",-1.27620201154864,1.89649437518098,0,0,1,1
"15318",-1.3553802078423,0.107455182923356,0,0,0,0
"15319",5.95909199182007,3.77892537268964,1,1,1,1
"15320",3.37180992687229,3.25413556632907,1,1,1,1
"15321",3.81954370076543,2.0573335351122,1,1,1,1
"15322",-0.516646965857296,0.203508202050235,0,0,0,0
"15323",0.657937121536085,3.56959450291318,0,0,0,1
"15324",3.5448584285756,0.306917491839799,0,1,0,0
"15325",-1.24743953791297,-0.00594097144572791,0,0,0,0
"15326",3.96701898026523,4.14768680183595,1,1,1,1
"15327",0.000747434029646397,-0.402715734895478,0,0,0,0
"15328",0.811419930971833,-0.101017639198956,0,0,0,0
"15329",2.1933523701981,2.31703837779187,0,1,1,1
"15330",-2.91701559685319,2.23954608533883,1,0,1,1
"15331",0.680616091343461,4.28506679902812,1,0,1,1
"15332",1.98736501690793,0.60932535169763,1,0,0,0
"15333",4.80532048399191,0.385646041402329,1,1,0,0
"15334",1.97028551529793,2.18082253953871,1,1,1,1
"15335",3.22348381056261,0.232547402225491,1,1,0,0
"15336",3.32051671593087,3.49793262803381,1,1,1,1
"15337",4.77944274307761,1.00438532624055,0,1,0,0
"15338",5.08695705690367,-0.357398063315503,1,1,0,0
"15339",3.32093159837974,1.02231573830859,1,1,0,0
"15340",1.02121144918289,0.624689086207417,1,0,1,1
"15341",0.0604658010156766,3.89068668537186,0,0,1,1
"15342",-1.13125113509846,3.36941286276199,1,0,1,1
"15343",-0.0834725134915003,-0.947511318257388,0,0,1,0
"15344",4.60214778445542,0.911957591476798,1,1,0,0
"15345",5.71933262932622,2.24417771289951,1,1,1,1
"15346",-0.192654213521366,1.9264865115863,0,0,0,0
"15347",-0.548470241471777,-1.82900617485586,0,0,0,0
"15348",-0.426328024731853,-0.933463210576955,0,0,1,0
"15349",3.54292231665109,3.43169908408396,1,1,1,1
"15350",3.53042547089225,2.48043498774656,1,1,1,1
"15351",1.75324073868676,0.562993244408238,0,0,0,0
"15352",4.6294619042666,3.30418274841823,1,1,1,1
"15353",4.8097963589313,-0.275382299547736,0,1,0,0
"15354",3.40392125564053,4.12181946396714,1,1,1,1
"15355",0.760688404385715,1.56400430069166,0,0,1,1
"15356",-0.686692668662115,4.35902265200747,1,0,1,1
"15357",4.26433170384264,-1.01152918343367,1,1,0,0
"15358",1.43630808310661,-0.362377395176986,1,1,0,0
"15359",2.75494513145443,-0.816785889823299,1,1,1,0
"15360",0.664369385658452,1.87230246648429,1,0,1,1
"15361",0.50647931544487,-0.957705898966359,1,0,0,0
"15362",-1.03893292097491,2.17997669733937,1,0,1,1
"15363",0.992662874963748,0.196784443280852,0,0,1,0
"15364",3.42876999349583,-0.645591006083222,0,1,0,0
"15365",3.05375981711949,3.6235090670833,0,1,1,1
"15366",5.39233826897517,3.41581535166563,1,1,1,1
"15367",-0.595564502965268,-0.429185050906459,1,0,0,0
"15368",2.20646223710624,0.676133039487933,0,1,0,0
"15369",0.363487600525317,3.33741294753593,0,0,1,1
"15370",0.517025354569335,-0.668113653943031,0,0,0,0
"15371",4.8592978461456,-1.87745342788366,0,1,0,0
"15372",3.45929020503237,-1.4790087817028,1,1,1,0
"15373",-0.545023300384364,0.154168791643268,0,0,0,0
"15374",0.167190261246083,2.41701140461524,0,0,1,1
"15375",-1.71667918386314,2.02863955932223,1,0,1,1
"15376",3.0404328760601,0.221446552981574,0,1,0,0
"15377",-1.19006111749347,0.546308609342128,0,0,0,0
"15378",0.738719498771705,4.06798760180743,0,0,1,1
"15379",3.59967375160502,-0.844309477696342,1,1,1,0
"15380",0.838291091144091,0.455735055569233,0,0,0,0
"15381",1.06274786918089,0.680132492971791,0,0,0,0
"15382",4.42268863655027,2.33276412156822,0,1,0,0
"15383",2.88936138608084,4.26614913260802,1,1,1,1
"15384",0.0212590292998874,2.68234628581781,0,0,0,1
"15385",0.449879147273221,1.68545532750737,0,0,1,1
"15386",3.61910297264996,0.458541561520823,1,1,1,1
"15387",-0.670614139294815,-0.543269598837984,0,0,0,0
"15388",3.19254899339263,0.612131169839341,0,1,0,0
"15389",-0.185963491588764,1.91882635642124,1,0,1,1
"15390",4.93523294637543,0.929125959317578,1,1,0,0
"15391",5.28250523891372,3.18915115855961,1,1,1,1
"15392",0.243857030418628,0.91762154890245,1,0,0,0
"15393",5.27078484833324,4.56965715467378,1,1,1,1
"15394",1.02975614500115,2.30236851506795,1,0,1,1
"15395",0.83309554824903,-0.716214527697647,0,0,0,0
"15396",-0.799692901910419,1.38103226792251,0,0,0,0
"15397",4.39974162625579,2.99979171246244,1,1,1,1
"15398",2.49074560565938,3.11840812481786,1,1,1,1
"15399",-2.15942980364672,-0.353879617380266,0,0,1,0
"15400",-0.501007116165192,0.513523638820982,0,0,1,0
"15401",4.12921071082658,1.9846045325493,0,1,0,0
"15402",-0.770367223435653,-0.270631258382862,0,0,0,0
"15403",0.27624035550115,2.68261616153465,0,0,1,1
"15404",5.72344649437137,2.73604891730872,1,1,1,1
"15405",-1.76546130276976,3.31378425399844,0,0,1,1
"15406",0.959396652400028,3.31810963029687,0,0,1,1
"15407",-0.189002774118734,-0.590893731964139,0,0,0,0
"15408",5.15432636489987,1.66210667145354,0,1,1,1
"15409",2.56497486740791,2.46137615296974,1,1,1,1
"15410",4.31612041641983,2.34946201295323,1,1,1,1
"15411",0.979502195257055,1.16505079249802,1,0,1,1
"15412",4.81831369489509,0.245067744807518,0,1,0,0
"15413",0.565947687758311,1.68613710619271,1,0,1,1
"15414",3.3424928834566,3.53617506956399,1,1,1,1
"15415",-1.55072626126285,3.13031901194054,1,0,1,1
"15416",3.19951716563444,3.03348166543988,1,1,1,1
"15417",-0.0560438918166614,-0.591832817413916,0,0,0,0
"15418",1.03546430271567,3.61712029911754,1,0,1,1
"15419",4.24085650954107,-1.37334362784834,1,1,0,0
"15420",-2.00412366962716,-0.960572352262806,0,0,0,0
"15421",0.978096937307106,3.56256417904901,0,0,1,1
"15422",-0.543578455865588,0.504875568864351,0,0,0,0
"15423",3.83865338982414,3.2198526739213,1,1,1,1
"15424",1.98999811924541,-1.15356797805362,0,1,0,0
"15425",1.72428115990607,1.11642507109406,0,0,0,0
"15426",-0.388467437367233,-1.63461357406802,0,0,0,0
"15427",0.794708376681176,3.15811407528627,0,0,1,1
"15428",1.11010086152974,3.58145417281674,0,0,1,1
"15429",3.54403943668746,-0.521472193233719,0,1,0,0
"15430",0.314794871625057,0.226707029523828,0,0,0,0
"15431",0.668063853568108,3.17977899102849,1,0,1,1
"15432",2.48050899021191,3.49429154352862,0,1,1,1
"15433",4.14729464532143,-0.199850351429686,0,1,0,0
"15434",-0.177409755594341,2.49794825450872,0,0,1,1
"15435",2.5608367341746,3.23941980951215,1,1,1,1
"15436",2.65300856976252,2.63660587304752,1,1,1,1
"15437",2.88801130397235,3.10979735606622,0,1,1,1
"15438",1.33421681721472,3.56417086096255,0,0,1,1
"15439",2.24999475395144,0.75999080651649,1,1,0,0
"15440",6.6442893110006,3.38990421976175,1,1,1,1
"15441",4.57406389368426,1.38621136357088,0,1,0,0
"15442",4.4587432212407,2.34110482620993,1,1,1,1
"15443",4.49087086932819,3.09059099109959,1,1,1,1
"15444",3.72482396305995,2.98437404045005,1,1,1,1
"15445",4.15789677074482,0.924793211093315,1,1,1,0
"15446",3.5859284978499,0.0187526375981095,0,1,0,0
"15447",-1.14054754754505,-2.21125263356113,1,0,1,0
"15448",-0.701949082335998,0.316790515702965,0,0,0,0
"15449",-0.314924293815008,-0.471726882092909,0,0,0,0
"15450",3.69997526827817,-0.798155748133258,1,1,0,0
"15451",4.69199416852839,2.24886263001166,1,1,1,1
"15452",3.96649593579161,1.15260678722024,1,1,1,1
"15453",6.30050192591944,2.70193456419741,1,1,1,1
"15454",4.18378362028395,1.24721970579528,1,1,1,1
"15455",-0.670651945616561,-0.287351201274206,0,0,0,0
"15456",3.64790208710434,-0.524229806488335,0,1,0,0
"15457",0.0730002102230539,1.76086051123575,0,0,0,0
"15458",-2.12731043965485,2.64516962712683,0,0,1,1
"15459",-0.156026434122514,0.107323203438027,0,0,0,0
"15460",1.31632104796037,0.271231789981849,0,0,0,0
"15461",0.689015990345639,3.1249068075172,1,1,1,1
"15462",-0.0892226312710703,4.15658686686266,0,0,1,1
"15463",2.92068582339208,-0.329127582807329,1,1,0,0
"15464",1.69299085617553,3.13872910023423,1,0,1,1
"15465",0.596785099583861,1.36246377446251,1,0,1,1
"15466",3.44063234952408,3.52562122417481,0,1,1,1
"15467",4.68447275830684,2.39552805898356,1,1,1,1
"15468",3.05268670461,0.359395193639025,1,1,0,0
"15469",5.66532441505406,3.34323048070107,1,1,1,1
"15470",5.60238851835343,-1.11821285667417,0,1,0,0
"15471",3.45123209229627,3.46519107760764,1,1,1,1
"15472",4.56316043196292,4.47016657032436,0,1,0,1
"15473",3.32671467996084,4.57694686280062,1,1,1,1
"15474",3.25406060461288,3.14460394293937,1,1,1,1
"15475",3.32172716786765,0.258229969989251,1,1,0,0
"15476",4.68892744066919,1.68322961292167,1,1,1,1
"15477",3.68063562347517,3.76117258051511,1,1,1,1
"15478",-0.918932458390698,1.53635045583384,0,0,0,0
"15479",0.559538426346514,-0.168475372492318,0,0,0,0
"15480",0.397665350731817,3.05756597338788,1,0,1,1
"15481",4.91363218991305,3.3081828265373,1,1,1,1
"15482",1.020283144871,3.64805242882381,0,0,1,1
"15483",0.21111596388469,4.86067380769577,1,0,1,1
"15484",4.15105505314763,2.33557367986176,1,1,1,1
"15485",3.46125769247339,1.26335812825742,1,1,1,1
"15486",3.96069506409788,-0.712680964273044,0,1,0,0
"15487",3.82038069387052,2.48802948150979,1,1,1,1
"15488",-0.577907675695868,0.315076215278328,0,0,0,0
"15489",1.38187126495251,1.76727285610728,0,0,1,1
"15490",1.26309535989264,2.80822482531997,0,0,1,1
"15491",-0.413175070682459,1.51581476416982,0,0,0,0
"15492",-1.82127002552501,-1.94072617316745,0,0,0,0
"15493",0.443001224627572,1.41264597727529,0,0,0,0
"15494",3.10777626780568,2.70884622222709,1,1,1,1
"15495",3.12649047054072,3.28956280453509,1,1,1,1
"15496",-0.0701788241335703,2.87946630200606,0,0,1,1
"15497",-0.37693090668792,1.38812351058452,0,0,0,0
"15498",5.7896999682831,0.00704414967055425,0,1,0,0
"15499",3.1323350274548,0.659934296976672,0,1,0,0
"15500",-0.358091410717023,1.24610828154594,0,0,0,0
"15501",1.54326758917696,3.13658252406787,1,0,1,1
"15502",-1.13162786497474,1.8506342878415,1,0,1,1
"15503",5.2036824791121,-2.75650947116964,1,1,0,0
"15504",3.62858670419221,3.30028731767853,1,1,1,1
"15505",2.5682509823338,2.83675520014982,1,1,1,1
"15506",-0.205779908808687,3.05655743569351,1,0,1,1
"15507",-0.198814682995719,0.0210519433824568,0,0,0,0
"15508",2.53392214713939,1.93358455314128,1,0,1,1
"15509",0.238318072957813,-1.34036475294138,1,0,0,0
"15510",5.71832052558327,3.40733183687204,1,1,1,1
"15511",5.41421249267203,0.175645562132068,0,1,0,0
"15512",2.11529279714485,1.58793898195833,1,1,1,1
"15513",4.25616577839158,4.21862344790384,1,1,1,1
"15514",2.82835759790478,-0.16485813994151,1,1,0,0
"15515",3.50595245984715,2.67494282465813,1,1,1,1
"15516",0.394550090156528,-1.22764843087831,1,0,0,0
"15517",4.60011856644031,-0.490661477221892,1,1,0,0
"15518",-0.735544059699863,2.92135275616312,0,0,1,1
"15519",0.355510057228139,1.63805653276469,1,0,1,1
"15520",4.4682228663845,1.34598520303513,1,1,1,1
"15521",3.99484499359639,2.88026016467627,0,1,1,1
"15522",4.83194471728463,0.641647033764638,1,1,1,1
"15523",3.10529856958915,-1.49101053882022,0,1,0,0
"15524",5.67746518321492,4.77091315490276,1,1,1,1
"15525",5.6496702264565,3.14773851655109,1,1,1,1
"15526",-0.633594872496958,1.90655042128247,1,0,1,1
"15527",0.491651376223627,3.49483985683778,1,0,1,1
"15528",-0.873454438928208,-1.60961810772405,0,0,0,0
"15529",4.79496283752574,0.893061139361859,0,1,0,0
"15530",3.27874872670932,2.68005788505998,1,1,1,1
"15531",-0.576744280998457,-0.694957323205602,0,0,0,0
"15532",2.88455660109879,1.61325268069793,1,1,1,1
"15533",2.97321220650419,-0.504317602956226,0,1,0,0
"15534",4.34601842335021,2.8670070870943,1,1,1,1
"15535",1.20816039324302,2.88772049175966,1,0,1,1
"15536",0.885535245808082,1.19530154034543,0,0,1,1
"15537",0.571764402038528,-1.10388721908802,0,0,0,0
"15538",4.7665464284534,2.17458771854748,1,1,1,1
"15539",4.83733049986867,5.25262807735353,1,1,1,1
"15540",-0.296934034615213,2.63470179145534,1,0,1,1
"15541",1.52146750400721,3.22993368750386,0,0,1,1
"15542",3.93551697029997,3.7796036957916,1,1,1,1
"15543",3.34033570409097,0.363757996359568,1,1,0,0
"15544",3.17316449704446,0.189421778971779,0,1,0,0
"15545",2.17882470172334,4.79129594899409,1,0,1,1
"15546",5.10406148961041,0.653732276483008,0,1,0,0
"15547",-1.07618893156031,2.91566112991511,0,0,1,1
"15548",0.458445618408576,-0.489461257444444,0,0,0,0
"15549",4.08392033067939,1.06533343862724,0,1,0,0
"15550",-0.891575623546456,1.6096563183468,0,0,0,0
"15551",0.539344627996666,3.09182224835222,1,0,1,1
"15552",4.83500432396999,0.520056450589616,0,1,0,0
"15553",1.46957527253505,5.90661355688831,0,0,1,1
"15554",2.73853979268437,4.7336606154179,1,1,1,1
"15555",4.41599220056623,1.65127187162686,1,1,0,0
"15556",-0.145832780193875,2.99255292408091,0,0,1,1
"15557",-1.30448023123024,0.00157854533774518,0,0,0,0
"15558",-0.689066352209513,4.35889632864956,0,0,0,1
"15559",0.0499053630922111,-0.902487550539876,0,0,0,0
"15560",0.575973119347019,2.65018654919037,1,0,1,1
"15561",-0.233326015040668,0.859613146909963,0,0,0,0
"15562",-1.7337880073344,2.2797479416951,0,0,0,0
"15563",-1.0512331644169,4.299485779278,1,0,1,1
"15564",3.43899457141867,4.14282493968264,1,1,1,1
"15565",0.644809624950462,1.57200467183977,0,0,0,0
"15566",4.59620934122599,3.11617611898045,1,1,1,1
"15567",-1.0584405526486,4.08863840732407,0,0,1,1
"15568",0.0763376522520416,-0.0482144755480632,0,0,0,0
"15569",4.74330596588733,1.25390783735623,1,1,1,1
"15570",0.121992333542707,3.07296538396335,0,0,1,1
"15571",-0.437259595462188,1.79506411964589,1,0,1,1
"15572",-0.796745052354329,-0.290576200373577,0,0,0,0
"15573",-0.301131495880081,0.980215894601903,0,0,0,0
"15574",5.02467075981286,1.78563960627596,0,1,0,0
"15575",5.14986796470935,3.11362477484174,1,1,1,1
"15576",0.0312055112346,1.56664926441037,0,0,1,1
"15577",4.60770076961251,4.5595785098543,1,1,1,1
"15578",-0.15672021235238,2.90771862557955,1,0,1,1
"15579",4.29467609701433,4.87530398158559,1,1,1,1
"15580",5.40446540140373,0.853836286099743,1,1,0,0
"15581",0.104661355817743,3.20269024302274,0,0,1,1
"15582",0.702978685408557,-0.649957308423236,0,0,0,0
"15583",4.23397209884825,4.88056122129933,1,1,1,1
"15584",2.55400169466533,1.04102961582442,1,1,0,0
"15585",5.54976416311873,4.38586805257732,1,1,1,1
"15586",3.11213753586809,3.97027594946293,1,1,1,1
"15587",-0.827499100386088,-0.663131900265494,0,0,0,0
"15588",-0.978588148912608,2.91639067811337,0,0,1,1
"15589",0.36766781619519,-1.65259820737071,0,0,0,0
"15590",0.816301304589464,1.84275032558001,1,0,1,1
"15591",2.7304249327862,0.941855471847833,1,1,0,0
"15592",-0.0298746053220046,3.18703892534441,1,0,1,1
"15593",2.7353790471877,0.763140079247671,0,1,0,0
"15594",-1.32690790609738,2.12307733722287,0,0,0,0
"15595",4.8335737025153,2.77166836536564,1,1,1,1
"15596",-0.490708185646427,0.0858625948822247,0,0,1,0
"15597",3.94859464554406,0.640296847303679,0,1,0,0
"15598",2.47699542337837,2.39710564931209,0,0,1,1
"15599",-1.47623033029477,0.358019602630947,0,0,0,0
"15600",4.93823537849383,2.4356853452461,0,1,1,1
"15601",4.55101291667128,2.29080678045259,0,1,0,1
"15602",3.51804284205505,2.26181288193292,1,1,1,1
"15603",3.71464891077625,2.04983556954581,1,1,1,1
"15604",-0.224912672002451,0.360177327823003,0,0,0,0
"15605",7.51908534145282,1.97923341444219,1,1,1,1
"15606",3.80719627964065,1.85658952757806,1,1,1,1
"15607",4.14276479524281,3.6780982297808,1,1,1,1
"15608",4.42360517241222,1.42211458076148,1,1,1,1
"15609",1.0514978793274,1.29290470677034,0,0,0,0
"15610",0.258888001865503,-0.711199946692641,0,0,0,0
"15611",4.56584976379961,-1.64857462159097,0,1,0,0
"15612",0.11371216489735,-0.595425672157942,0,0,0,0
"15613",3.8902671173211,1.65533418939501,1,1,1,1
"15614",5.16924208287132,3.31132856644121,1,1,1,1
"15615",3.33271449643778,0.630291720544135,0,1,0,0
"15616",-0.000549129670232243,3.49734416006411,1,0,1,1
"15617",3.58200712988545,2.48434391266186,1,1,0,0
"15618",3.6550599940413,0.529788992062652,1,1,1,1
"15619",-0.822550312523785,-1.42617280120145,0,0,0,0
"15620",0.0688975133883244,2.30732735220985,0,0,0,1
"15621",1.53376939489391,3.15059135200356,0,0,1,1
"15622",2.95473494120787,2.44383560750316,1,1,1,1
"15623",4.40642677864014,0.163296919580717,1,1,0,0
"15624",4.54792921136153,3.75600888522496,1,1,1,1
"15625",-2.40151041311161,3.54268235902659,1,0,1,1
"15626",-0.80194416293827,2.32457315217524,0,0,1,1
"15627",0.753880912237326,3.29890325111228,0,0,1,1
"15628",3.3031556599407,1.6146734612162,1,1,1,1
"15629",0.81347421245378,0.214801245584739,0,0,0,0
"15630",-2.47223096566767,1.80295132508914,0,0,0,1
"15631",5.37856133319305,-0.58944260351313,0,1,0,0
"15632",4.69142505207052,2.9735847579276,1,1,1,1
"15633",4.13550122062871,0.999981948742371,1,1,0,0
"15634",4.70760777077518,1.82064216070551,1,1,1,1
"15635",3.60389074420074,1.66251117703943,1,1,1,1
"15636",5.48814957471848,2.08684593494203,1,1,1,1
"15637",-1.41362325860623,-0.600923301747308,0,0,0,0
"15638",0.30677595384413,0.0908894399566002,0,0,0,0
"15639",4.54176671509539,-0.540700338825234,1,1,0,0
"15640",5.09381096627733,-0.755908503251382,0,1,0,0
"15641",0.958863924856242,0.0955738347645625,0,0,0,0
"15642",-0.6879475000245,2.28454478770278,1,0,1,1
"15643",4.28827748519581,-0.116055078450676,0,1,0,0
"15644",2.94750747421585,3.21079281772436,1,1,1,1
"15645",-0.623624746498767,1.07402286745287,1,0,0,0
"15646",3.99006094068972,-0.471534623720252,1,1,0,0
"15647",3.77991002987597,4.24756975341743,1,1,1,1
"15648",5.79991273745483,2.49044875277091,1,1,1,1
"15649",3.71759672707948,-0.404293087964957,0,1,0,0
"15650",3.75578924956719,0.753584863244955,1,1,0,0
"15651",0.142516911132022,1.06959378078422,1,0,1,1
"15652",5.85684414713007,0.311350195371575,0,1,0,0
"15653",4.05333538801251,-1.13245517054775,0,1,0,0
"15654",-1.09968098200169,2.6173824677349,0,0,1,1
"15655",-0.564529220637622,-3.24151248057703,0,0,0,0
"15656",-0.0579794493108421,3.37626270604023,1,0,1,1
"15657",4.00900905345397,4.02205404066882,1,1,1,1
"15658",3.57967842299977,-0.541096923775754,1,1,0,0
"15659",1.50491762405695,1.28179715519597,0,0,0,0
"15660",1.85286222678931,3.48640588965063,1,1,0,1
"15661",0.159970894213007,2.57861852232615,1,0,1,1
"15662",3.67274467203404,3.33516394511602,1,1,1,1
"15663",-1.07558587710559,0.408107894189358,1,0,1,0
"15664",5.27146309239255,1.75942414838565,1,1,0,0
"15665",-0.324262872130473,-0.746287041210296,0,0,0,0
"15666",3.90592482776486,2.59731295746922,1,1,1,1
"15667",3.50464502800571,1.3740112580824,1,1,1,1
"15668",0.633104994869597,-0.840039017193374,0,0,0,0
"15669",3.66867437729409,0.0355661733638239,1,1,0,0
"15670",4.65082715279715,-0.214663480261608,0,1,0,0
"15671",0.874088518493842,3.88509554710638,1,0,1,1
"15672",4.89362498914598,1.26333020613194,0,1,0,0
"15673",3.76405760826029,1.43542154282738,1,1,1,1
"15674",3.49069092498909,-0.339062581480606,1,1,0,0
"15675",-0.428556279141579,-0.0635392112794221,0,0,0,0
"15676",4.63048124896311,2.22770734756252,1,1,1,1
"15677",0.294146479450448,0.725489936373879,1,0,1,1
"15678",2.59356237813671,2.31669546442531,1,1,1,1
"15679",-0.25043452240842,-0.327573259969116,0,0,0,0
"15680",-1.11926624200634,3.17986493580983,1,0,1,1
"15681",3.02046981195859,-2.09789419709899,1,1,0,0
"15682",4.69110925231568,1.82704260587618,1,1,1,1
"15683",-0.859363330490602,1.3051977062996,1,0,0,0
"15684",0.0326790441202013,0.486584505936182,0,0,0,0
"15685",3.98512032919175,-1.50362697838074,0,1,0,0
"15686",-0.459971081625821,-1.57866515173415,0,0,0,0
"15687",4.36515963961001,0.542771911169213,0,1,0,0
"15688",0.405633289224494,-0.760672948395844,0,0,0,0
"15689",-0.402555771229693,1.46026820564732,1,0,1,1
"15690",5.02342986408358,3.79157805101205,1,1,1,1
"15691",-1.24787001441429,-1.09879091169196,0,0,1,0
"15692",4.79381538377346,3.03106906839412,1,1,1,1
"15693",2.66984186867742,0.20861074989281,0,1,0,0
"15694",0.315217663584281,4.14584107478815,0,0,1,1
"15695",4.92736376126709,-0.694239173098286,1,1,0,0
"15696",7.23811275520597,4.89427621362534,1,1,1,1
"15697",0.581342688957054,-0.192083974094497,0,0,0,0
"15698",4.8968368232215,0.692638909950898,0,1,1,0
"15699",-0.100007617300405,1.73996040989436,1,0,1,1
"15700",0.929148256201312,-1.44683994590984,0,0,0,0
"15701",5.0744906144288,3.72404149118544,1,1,1,1
"15702",4.14155620231899,2.02983759218909,1,1,1,1
"15703",0.405647599901497,1.65971768002129,0,0,0,0
"15704",3.31542153877318,0.43137897959793,1,1,1,0
"15705",-0.534736522140899,3.9607726634325,0,0,1,1
"15706",-1.38996135753059,3.7438657917198,0,0,1,1
"15707",0.115163259069123,1.75924195551408,1,0,1,1
"15708",4.62627461859837,0.185478130908689,0,1,0,0
"15709",3.769730617082,-0.0954062312748656,1,1,1,1
"15710",4.71737456584405,3.45317624117246,1,1,1,1
"15711",1.45551690941144,3.66392027902657,1,0,1,1
"15712",-0.806297993841159,0.367995455836947,1,0,0,0
"15713",0.517835789238024,2.95540207142182,0,0,1,1
"15714",1.11303394714686,-0.282291189461956,0,0,0,0
"15715",4.18696846513153,-0.672293952315223,1,1,0,0
"15716",-1.35588292619338,-0.946082916493439,0,0,0,0
"15717",4.86936212552998,2.88086301790793,1,1,1,1
"15718",5.11219034440739,2.81127586218916,1,1,1,1
"15719",4.0896401544248,4.27769298903205,1,1,1,1
"15720",4.51234587408143,-0.524207941494458,1,1,0,0
"15721",1.46767901541165,1.77256369318651,1,0,1,1
"15722",5.63184486099134,1.32326298251152,1,1,1,1
"15723",-0.626085257359965,2.21652876447364,1,0,1,1
"15724",5.5966880682834,1.14167918834156,0,1,0,0
"15725",-1.34170074739984,-0.761237695677274,0,0,0,0
"15726",1.25264079779472,3.06883098205452,1,0,1,1
"15727",3.54140686666966,2.69075019672358,1,1,1,1
"15728",3.1370009710333,0.441309318250556,0,1,0,0
"15729",0.467575006513981,-2.34308125277565,0,0,1,0
"15730",-1.33753381363018,0.793348603242855,0,0,0,0
"15731",5.2092981683152,3.97762014251584,1,1,1,1
"15732",4.24799577393997,-0.811076583754692,1,1,0,0
"15733",1.03303780021677,2.00218942484013,1,0,1,1
"15734",0.706036755541586,3.49444768014444,1,0,1,1
"15735",1.51215254047588,0.340580756422392,1,0,1,1
"15736",4.28924231760061,-1.37394326793646,0,1,0,0
"15737",2.87194383659269,-1.37389024086924,1,1,0,0
"15738",4.14404454686139,2.42943835042872,1,1,1,1
"15739",2.53652281085349,-0.0588085960515217,0,1,0,0
"15740",2.82974990498653,2.09784516672815,1,1,1,1
"15741",-0.137312080316611,-0.0926464514970597,0,0,0,0
"15742",2.3562365927823,3.06220806467784,1,1,1,1
"15743",1.09153380406154,2.5205541347236,1,0,1,1
"15744",5.45223349142744,3.48212042302477,1,1,1,1
"15745",1.51292782868852,2.87925875991752,1,0,1,1
"15746",-0.909897885201337,1.9184530842933,1,0,1,1
"15747",-0.45122341220115,3.37992520383918,1,0,1,1
"15748",2.94861496801721,3.84861394559023,1,1,1,1
"15749",0.114996535740897,2.7554316479508,0,0,1,1
"15750",-0.752961647493431,3.16886912820728,1,0,0,1
"15751",0.37791033992204,3.45166463449359,1,0,1,1
"15752",1.60488663616963,-0.96409626117315,0,0,0,0
"15753",-0.598850039081403,4.3727923480704,1,0,1,1
"15754",-0.743709386520608,3.91074550963287,0,0,1,1
"15755",0.950305034729826,-0.105195338204959,0,0,1,0
"15756",-0.449412173563512,0.0638460219154879,1,0,0,0
"15757",-0.870290421341225,3.63613843695712,1,0,1,1
"15758",3.53264898811336,3.07884335334133,1,1,1,1
"15759",4.60597771377653,2.94065029700715,0,1,1,1
"15760",-0.385945435979513,0.410672069477275,0,0,0,0
"15761",3.07113537180896,2.07736758833133,1,1,1,1
"15762",2.43015030415786,1.07437009377858,0,1,0,0
"15763",4.37188065185881,-0.0686305007411827,0,1,0,0
"15764",3.84921377537904,2.03473932850538,1,1,1,1
"15765",3.59272151539712,3.65900355791576,1,1,1,1
"15766",3.17668133053507,0.428216999436548,1,1,0,0
"15767",-1.65780279733579,0.270144404487758,0,0,0,0
"15768",5.21546723606725,1.36277114644851,1,1,0,0
"15769",3.85271864503432,2.67325549746278,1,1,1,1
"15770",2.00963436168585,2.77638458409683,1,0,1,1
"15771",4.83415994745581,0.269146609471384,1,1,1,0
"15772",3.60415650709784,2.36933053670658,1,1,1,1
"15773",4.52016993025233,3.17864573528817,1,1,1,1
"15774",0.291888406704388,-0.76198778798854,0,0,0,0
"15775",0.352425130463759,1.987596559919,1,0,1,1
"15776",5.04208960460612,2.43400614949202,0,1,1,1
"15777",4.91932042893334,3.5806681812052,1,1,1,1
"15778",3.66932916164065,3.16137690578875,1,1,1,1
"15779",-1.16198001013389,4.17750464563652,0,0,1,1
"15780",3.15087451704515,-0.281271815124857,1,1,0,0
"15781",0.720790811159435,0.523628504690323,0,0,0,0
"15782",5.6525602861715,0.70605057222362,0,1,0,0
"15783",0.412048038063103,1.98140451564842,0,0,0,0
"15784",-0.78204872335872,2.47927417834584,0,0,1,1
"15785",2.80167099080284,1.84284511210998,1,1,1,1
"15786",0.0811195108305891,3.12324372156279,1,0,1,1
"15787",-0.00389739121035358,0.366880601382644,0,0,0,0
"15788",3.98882503487785,0.215787249815363,1,1,0,0
"15789",0.657088616764988,2.60747030941781,1,0,1,1
"15790",2.84323367085661,0.664289508749205,1,1,0,0
"15791",4.14326398736506,-0.167940273271334,0,1,0,0
"15792",4.75635172550973,3.97912706183048,0,1,1,1
"15793",4.89823232796921,-0.832404072233781,0,1,1,0
"15794",0.778748573088362,3.81351535363449,1,0,1,1
"15795",0.122890433620478,3.2563471703945,1,0,1,1
"15796",3.41545528122109,-0.402657737528835,0,1,0,0
"15797",4.01355184401812,2.54980900246868,1,1,1,1
"15798",3.92511866013439,-0.0980018383472233,1,1,1,0
"15799",5.85686917747844,2.15438238177357,1,1,1,1
